row 0.0,1.0,1=0.346,0=0.654
row 8815.0,1.0,1=0.775,0=0.225
row 8817.0,1.0,1=0.426,0=0.574
row 8820.0,1.0,1=0.841,0=0.159
row 8822.0,1.0,1=0.901,0=0.099
row 8823.0,1.0,1=0.901,0=0.099
row 8825.0,1.0,1=0.881,0=0.119
row 8827.0,1.0,1=0.824,0=0.176
row 8828.0,1.0,1=0.190,0=0.810
row 8831.0,1.0,1=0.902,0=0.098
row 8832.0,1.0,1=0.253,0=0.747
row 8835.0,1.0,1=0.878,0=0.122
row 8836.0,1.0,1=0.294,0=0.706
row 8839.0,1.0,1=0.778,0=0.222
row 8840.0,1.0,1=0.664,0=0.336
row 8842.0,1.0,1=0.970,0=0.030
row 8846.0,1.0,1=0.926,0=0.074
row 8848.0,1.0,1=0.932,0=0.068
row 8852.0,1.0,1=0.850,0=0.150
row 8855.0,1.0,1=0.947,0=0.053
row 8856.0,1.0,1=0.880,0=0.120
row 8858.0,1.0,1=0.677,0=0.323
row 8870.0,1.0,1=0.720,0=0.280
row 8878.0,1.0,1=0.864,0=0.136
row 8880.0,1.0,1=0.760,0=0.240
row 8881.0,1.0,1=0.760,0=0.240
row 8882.0,1.0,1=0.943,0=0.057
row 8883.0,1.0,1=0.977,0=0.023
row 8887.0,1.0,1=0.801,0=0.199
row 8888.0,1.0,1=0.992,0=0.008
row 8892.0,1.0,1=0.992,0=0.008
row 8895.0,1.0,1=0.801,0=0.199
row 8898.0,1.0,1=0.882,0=0.118
row 8903.0,1.0,1=0.495,0=0.505
row 8904.0,1.0,1=0.423,0=0.577
row 8908.0,1.0,1=0.672,0=0.328
row 8909.0,1.0,1=0.846,0=0.154
row 8910.0,1.0,1=0.873,0=0.127
row 8914.0,1.0,1=0.750,0=0.250
row 8921.0,1.0,1=0.522,0=0.478
row 8925.0,1.0,1=0.628,0=0.372
row 8927.0,1.0,1=0.308,0=0.692
row 8928.0,1.0,1=0.366,0=0.634
row 8931.0,1.0,1=0.954,0=0.046
row 8936.0,1.0,1=0.954,0=0.046
row 8940.0,1.0,1=0.628,0=0.372
row 8941.0,1.0,1=0.691,0=0.309
row 8942.0,1.0,1=0.846,0=0.154
row 8943.0,1.0,1=0.873,0=0.127
row 8954.0,1.0,1=0.399,0=0.601
row 8960.0,1.0,1=0.849,0=0.151
row 8968.0,1.0,1=0.641,0=0.359
row 8970.0,1.0,1=0.226,0=0.774
row 8972.0,1.0,1=0.849,0=0.151
row 8982.0,1.0,1=0.849,0=0.151
row 8990.0,1.0,1=0.676,0=0.324
row 8991.0,1.0,1=0.236,0=0.764
row 8995.0,1.0,1=0.849,0=0.151
row 9005.0,1.0,1=0.873,0=0.127
row 9010.0,1.0,1=0.873,0=0.127
row 9015.0,1.0,1=0.873,0=0.127
row 9020.0,1.0,1=0.873,0=0.127
row 9025.0,1.0,1=0.873,0=0.127
row 9030.0,1.0,1=0.873,0=0.127
row 9035.0,1.0,1=0.873,0=0.127
row 9037.0,1.0,1=0.780,0=0.220
row 9040.0,1.0,1=0.873,0=0.127
row 9041.0,1.0,1=0.828,0=0.172
row 9042.0,1.0,1=0.678,0=0.322
row 9043.0,1.0,1=0.870,0=0.130
row 9045.0,1.0,1=0.841,0=0.159
row 9046.0,1.0,1=0.704,0=0.296
row 9047.0,1.0,1=0.532,0=0.468
row 9049.0,1.0,1=0.790,0=0.210
row 9050.0,1.0,1=0.829,0=0.171
row 9059.0,1.0,1=0.829,0=0.171
row 9060.0,1.0,1=0.493,0=0.507
row 9062.0,1.0,1=0.744,0=0.256
row 9069.0,1.0,1=0.719,0=0.281
row 9071.0,1.0,1=0.426,0=0.574
row 9074.0,1.0,1=0.499,0=0.501
row 9076.0,1.0,1=0.880,0=0.120
row 9081.0,1.0,1=0.111,0=0.889
row 9086.0,1.0,1=0.825,0=0.175
row 9090.0,1.0,1=0.448,0=0.552
row 9097.0,1.0,1=0.825,0=0.175
row 9104.0,1.0,1=0.448,0=0.552
row 9113.0,1.0,1=0.179,0=0.821
row 9115.0,1.0,1=0.118,0=0.882
row 9127.0,1.0,1=0.176,0=0.824
row 9138.0,1.0,1=0.785,0=0.215
row 9145.0,1.0,1=0.448,0=0.552
row 9154.0,1.0,1=0.903,0=0.097
row 9173.0,1.0,1=0.104,0=0.896
row 9178.0,1.0,1=0.395,0=0.605
row 9179.0,1.0,1=0.943,0=0.057
row 9187.0,1.0,1=0.448,0=0.552
row 9195.0,1.0,1=0.857,0=0.143
row 9196.0,1.0,1=0.896,0=0.104
row 9208.0,1.0,1=0.133,0=0.867
row 9214.0,1.0,1=0.114,0=0.886
row 9217.0,1.0,1=0.939,0=0.061
row 9218.0,1.0,1=0.397,0=0.603
row 9223.0,1.0,1=0.413,0=0.587
row 9226.0,1.0,1=0.932,0=0.068
row 9227.0,1.0,1=0.373,0=0.627
row 9232.0,1.0,1=0.420,0=0.580
row 9235.0,1.0,1=0.966,0=0.034
row 9239.0,1.0,1=0.593,0=0.407
row 9245.0,1.0,1=0.511,0=0.489
row 9249.0,1.0,1=0.971,0=0.029
row 9250.0,1.0,1=0.628,0=0.372
row 9257.0,1.0,1=0.911,0=0.089
row 9263.0,1.0,1=0.627,0=0.373
row 9264.0,1.0,1=0.710,0=0.290
row 9265.0,1.0,1=0.990,0=0.010
row 9267.0,1.0,1=0.832,0=0.168
row 9268.0,1.0,1=0.952,0=0.048
row 9274.0,1.0,1=0.932,0=0.068
row 9276.0,1.0,1=0.604,0=0.396
row 9278.0,1.0,1=0.932,0=0.068
row 9279.0,1.0,1=0.924,0=0.076
row 9286.0,1.0,1=0.287,0=0.713
row 9288.0,1.0,1=0.943,0=0.057
row 9291.0,1.0,1=0.621,0=0.379
row 9294.0,1.0,1=0.891,0=0.109
row 9299.0,1.0,1=0.908,0=0.092
row 9303.0,1.0,1=0.531,0=0.469
row 9305.0,1.0,1=0.722,0=0.278
row 9306.0,1.0,1=0.945,0=0.055
row 9310.0,1.0,1=0.931,0=0.069
row 9312.0,1.0,1=0.705,0=0.295
row 9321.0,1.0,1=0.912,0=0.088
row 9331.0,1.0,1=0.714,0=0.286
row 9333.0,1.0,1=0.705,0=0.295
row 9341.0,1.0,1=0.795,0=0.205
row 9343.0,1.0,1=0.741,0=0.259
row 9345.0,1.0,1=0.829,0=0.171
row 9346.0,1.0,1=0.681,0=0.319
row 9349.0,1.0,1=0.203,0=0.797
row 9352.0,1.0,1=0.927,0=0.073
row 9356.0,1.0,1=0.929,0=0.071
row 9359.0,1.0,1=0.799,0=0.201
row 9362.0,1.0,1=0.834,0=0.166
row 9365.0,1.0,1=0.539,0=0.461
row 9367.0,1.0,1=0.937,0=0.063
row 9370.0,1.0,1=0.669,0=0.331
row 9372.0,1.0,1=0.841,0=0.159
row 9373.0,1.0,1=0.933,0=0.067
row 9374.0,1.0,1=0.844,0=0.156
row 9376.0,1.0,1=0.436,0=0.564
row 9384.0,1.0,1=0.379,0=0.621
row 9388.0,1.0,1=0.730,0=0.270
row 9389.0,1.0,1=0.517,0=0.483
row 9397.0,1.0,1=0.379,0=0.621
row 9400.0,1.0,1=0.893,0=0.107
row 9406.0,1.0,1=0.893,0=0.107
row 9410.0,1.0,1=0.833,0=0.167
row 9412.0,1.0,1=0.919,0=0.081
row 9414.0,1.0,1=0.942,0=0.058
row 9415.0,1.0,1=0.833,0=0.167
row 9418.0,1.0,1=0.969,0=0.031
row 9420.0,1.0,1=0.969,0=0.031
row 9423.0,1.0,1=0.969,0=0.031
row 9424.0,1.0,1=0.969,0=0.031
row 9429.0,1.0,1=0.969,0=0.031
row 9430.0,1.0,1=0.969,0=0.031
row 9432.0,1.0,1=0.928,0=0.072
row 9433.0,1.0,1=0.944,0=0.056
row 9434.0,1.0,1=0.992,0=0.008
row 9435.0,1.0,1=0.936,0=0.064
row 9436.0,1.0,1=0.928,0=0.072
row 9437.0,1.0,1=0.936,0=0.064
row 9438.0,1.0,1=0.992,0=0.008
row 9439.0,1.0,1=0.936,0=0.064
row 9440.0,1.0,1=0.936,0=0.064
row 9441.0,1.0,1=0.952,0=0.048
row 9442.0,1.0,1=0.994,0=0.006
row 9443.0,1.0,1=0.954,0=0.046
row 9444.0,1.0,1=0.936,0=0.064
row 9445.0,1.0,1=0.954,0=0.046
row 9446.0,1.0,1=0.994,0=0.006
row 9447.0,1.0,1=0.954,0=0.046
row 9448.0,1.0,1=0.970,0=0.030
row 9450.0,1.0,1=0.827,0=0.173
row 9452.0,1.0,1=0.827,0=0.173
row 9454.0,1.0,1=0.971,0=0.029
row 9455.0,1.0,1=0.655,0=0.345
row 9456.0,1.0,1=0.966,0=0.034
row 9457.0,1.0,1=0.822,0=0.178
row 9458.0,1.0,1=0.985,0=0.015
row 9459.0,1.0,1=0.885,0=0.115
row 9460.0,1.0,1=0.822,0=0.178
row 9461.0,1.0,1=0.985,0=0.015
row 9462.0,1.0,1=0.885,0=0.115
row 9463.0,1.0,1=0.822,0=0.178
row 9465.0,1.0,1=0.821,0=0.179
row 9470.0,1.0,1=0.883,0=0.117
row 9473.0,1.0,1=0.953,0=0.047
row 9475.0,1.0,1=0.900,0=0.100
row 9485.0,1.0,1=0.415,0=0.585
row 9488.0,1.0,1=0.348,0=0.652
row 9489.0,1.0,1=0.468,0=0.532
row 9490.0,1.0,1=0.882,0=0.118
row 9492.0,1.0,1=0.732,0=0.268
row 9494.0,1.0,1=0.953,0=0.047
row 9496.0,1.0,1=0.882,0=0.118
row 9497.0,1.0,1=0.953,0=0.047
row 9498.0,1.0,1=0.732,0=0.268
row 9500.0,1.0,1=0.974,0=0.026
row 9506.0,1.0,1=0.950,0=0.050
row 9509.0,1.0,1=0.773,0=0.227
row 9510.0,1.0,1=0.812,0=0.188
row 9511.0,1.0,1=0.789,0=0.211
row 9512.0,1.0,1=0.831,0=0.169
row 9513.0,1.0,1=0.792,0=0.208
row 9514.0,1.0,1=0.792,0=0.208
row 9515.0,1.0,1=0.651,0=0.349
row 9516.0,1.0,1=0.754,0=0.246
row 9518.0,1.0,1=0.754,0=0.246
row 9521.0,1.0,1=0.559,0=0.441
row 9522.0,1.0,1=0.911,0=0.089
row 9525.0,1.0,1=0.559,0=0.441
row 9526.0,1.0,1=0.847,0=0.153
row 9528.0,1.0,1=0.929,0=0.071
row 9530.0,1.0,1=0.888,0=0.112
row 9531.0,1.0,1=0.888,0=0.112
row 9533.0,1.0,1=0.778,0=0.222
row 9536.0,1.0,1=0.392,0=0.608
row 9540.0,1.0,1=0.392,0=0.608
row 9542.0,1.0,1=0.128,0=0.872
row 9553.0,1.0,1=0.337,0=0.663
row 9557.0,1.0,1=0.146,0=0.854
row 9567.0,1.0,1=0.337,0=0.663
row 9578.0,1.0,1=0.538,0=0.462
row 9579.0,1.0,1=0.736,0=0.264
row 9586.0,1.0,1=0.777,0=0.223
row 9588.0,1.0,1=0.538,0=0.462
row 9589.0,1.0,1=0.682,0=0.318
row 9590.0,1.0,1=0.637,0=0.363
row 9597.0,1.0,1=0.838,0=0.162
row 9599.0,1.0,1=0.538,0=0.462
row 9600.0,1.0,1=0.947,0=0.053
row 9601.0,1.0,1=0.762,0=0.238
row 9611.0,1.0,1=0.235,0=0.765
row 9612.0,1.0,1=0.928,0=0.072
row 9615.0,1.0,1=0.863,0=0.137
row 9620.0,1.0,1=0.750,0=0.250
row 9623.0,1.0,1=0.979,0=0.021
row 9624.0,1.0,1=0.843,0=0.157
row 9626.0,1.0,1=0.933,0=0.067
row 9629.0,1.0,1=0.949,0=0.051
row 9630.0,1.0,1=0.825,0=0.175
row 9632.0,1.0,1=0.877,0=0.123
row 9638.0,1.0,1=0.912,0=0.088
row 9641.0,1.0,1=0.527,0=0.473
row 9643.0,1.0,1=0.920,0=0.080
row 9645.0,1.0,1=0.758,0=0.242
row 9647.0,1.0,1=0.877,0=0.123
row 9649.0,1.0,1=0.563,0=0.437
row 9652.0,1.0,1=0.858,0=0.142
row 9654.0,1.0,1=0.849,0=0.151
row 9655.0,1.0,1=0.708,0=0.292
row 9659.0,1.0,1=0.563,0=0.437
row 9660.0,1.0,1=0.749,0=0.251
row 9661.0,1.0,1=0.708,0=0.292
row 9665.0,1.0,1=0.563,0=0.437
row 9667.0,1.0,1=0.664,0=0.336
row 9673.0,1.0,1=0.685,0=0.315
row 9674.0,1.0,1=0.741,0=0.259
row 9679.0,1.0,1=0.823,0=0.177
row 9680.0,1.0,1=0.685,0=0.315
row 9681.0,1.0,1=0.741,0=0.259
row 9682.0,1.0,1=0.620,0=0.380
row 9684.0,1.0,1=0.563,0=0.437
row 9686.0,1.0,1=0.981,0=0.019
row 9690.0,1.0,1=0.990,0=0.010
row 9694.0,1.0,1=0.930,0=0.070
row 9696.0,1.0,1=0.851,0=0.149
row 9698.0,1.0,1=0.993,0=0.007
row 9700.0,1.0,1=0.926,0=0.074
row 9704.0,1.0,1=0.955,0=0.045
row 9707.0,1.0,1=0.744,0=0.256
row 9709.0,1.0,1=0.761,0=0.239
row 9711.0,1.0,1=0.776,0=0.224
row 9713.0,1.0,1=0.778,0=0.222
row 9714.0,1.0,1=0.897,0=0.103
row 9715.0,1.0,1=0.897,0=0.103
row 9717.0,1.0,1=0.904,0=0.096
row 9718.0,1.0,1=0.904,0=0.096
row 9721.0,1.0,1=0.975,0=0.025
row 9722.0,1.0,1=0.973,0=0.027
row 9724.0,1.0,1=0.906,0=0.094
row 9725.0,1.0,1=0.944,0=0.056
row 9726.0,1.0,1=0.915,0=0.085
row 9727.0,1.0,1=0.952,0=0.048
row 9728.0,1.0,1=0.915,0=0.085
row 9729.0,1.0,1=0.952,0=0.048
row 9730.0,1.0,1=0.959,0=0.041
row 9732.0,1.0,1=0.953,0=0.047
row 9733.0,1.0,1=0.953,0=0.047
row 9735.0,1.0,1=0.880,0=0.120
row 9738.0,1.0,1=0.564,0=0.436
row 9740.0,1.0,1=0.859,0=0.141
row 9743.0,1.0,1=0.518,0=0.482
row 9744.0,1.0,1=0.564,0=0.436
row 9745.0,1.0,1=0.146,0=0.854
row 9748.0,1.0,1=0.564,0=0.436
row 9754.0,1.0,1=0.441,0=0.559
row 9758.0,1.0,1=0.936,0=0.064
row 9759.0,1.0,1=0.371,0=0.629
row 9767.0,1.0,1=0.936,0=0.064
row 9769.0,1.0,1=0.189,0=0.811
row 9775.0,1.0,1=0.599,0=0.401
row 9777.0,1.0,1=0.876,0=0.124
row 9778.0,1.0,1=0.739,0=0.261
row 9781.0,1.0,1=0.686,0=0.314
row 9782.0,1.0,1=0.482,0=0.518
row 9786.0,1.0,1=0.953,0=0.047
row 9788.0,1.0,1=0.717,0=0.283
row 9792.0,1.0,1=0.985,0=0.015
row 9793.0,1.0,1=0.984,0=0.016
row 9795.0,1.0,1=0.831,0=0.169
row 9796.0,1.0,1=0.880,0=0.120
row 9797.0,1.0,1=0.884,0=0.116
row 9798.0,1.0,1=0.952,0=0.048
row 9799.0,1.0,1=0.884,0=0.116
row 9800.0,1.0,1=0.952,0=0.048
row 9802.0,1.0,1=0.981,0=0.019
row 9807.0,1.0,1=0.680,0=0.320
row 9810.0,1.0,1=0.956,0=0.044
row 9812.0,1.0,1=0.836,0=0.164
row 9814.0,1.0,1=0.836,0=0.164
row 9816.0,1.0,1=0.182,0=0.818
row 9817.0,1.0,1=0.591,0=0.409
row 9819.0,1.0,1=0.269,0=0.731
row 9821.0,1.0,1=0.177,0=0.823
row 9826.0,1.0,1=0.450,0=0.550
row 9838.0,1.0,1=0.669,0=0.331
row 9853.0,1.0,1=0.236,0=0.764
row 9858.0,1.0,1=0.208,0=0.792
row 9867.0,1.0,1=0.223,0=0.777
row 9877.0,1.0,1=0.292,0=0.708
row 9889.0,1.0,1=0.273,0=0.727
row 9890.0,1.0,1=0.183,0=0.817
row 9919.0,1.0,1=0.448,0=0.552
row 9920.0,1.0,1=0.205,0=0.795
row 9921.0,1.0,1=0.159,0=0.841
row 9944.0,1.0,1=0.448,0=0.552
row 9948.0,1.0,1=0.146,0=0.854
row 9969.0,1.0,1=0.448,0=0.552
row 9972.0,1.0,1=0.146,0=0.854
row 9978.0,1.0,1=0.333,0=0.667
row 9980.0,1.0,1=0.170,0=0.830
row 9981.0,1.0,1=0.233,0=0.767
row 9993.0,1.0,1=0.223,0=0.777
row 9994.0,1.0,1=0.448,0=0.552
row 10001.0,1.0,1=0.204,0=0.796
row 10003.0,1.0,1=0.961,0=0.039
row 10004.0,1.0,1=0.986,0=0.014
row 10005.0,1.0,1=0.925,0=0.075
row 10007.0,1.0,1=0.858,0=0.142
row 10008.0,1.0,1=0.339,0=0.661
row 10009.0,1.0,1=0.711,0=0.289
row 10010.0,1.0,1=0.678,0=0.322
row 10011.0,1.0,1=0.686,0=0.314
row 10012.0,1.0,1=0.678,0=0.322
row 10013.0,1.0,1=0.988,0=0.012
row 10016.0,1.0,1=0.952,0=0.048
row 10017.0,1.0,1=0.685,0=0.315
row 10018.0,1.0,1=0.979,0=0.021
row 10019.0,1.0,1=0.988,0=0.012
row 10022.0,1.0,1=0.889,0=0.111
row 10023.0,1.0,1=0.685,0=0.315
row 10024.0,1.0,1=0.979,0=0.021
row 10027.0,1.0,1=0.867,0=0.133
row 10032.0,1.0,1=0.980,0=0.020
row 10033.0,1.0,1=0.947,0=0.053
row 10034.0,1.0,1=0.834,0=0.166
row 10036.0,1.0,1=0.887,0=0.113
row 10039.0,1.0,1=0.873,0=0.127
row 10042.0,1.0,1=0.859,0=0.141
row 10045.0,1.0,1=0.918,0=0.082
row 10048.0,1.0,1=0.748,0=0.252
row 10051.0,1.0,1=0.953,0=0.047
row 10054.0,1.0,1=0.849,0=0.151
row 10057.0,1.0,1=0.795,0=0.205
row 10060.0,1.0,1=0.873,0=0.127
row 10065.0,1.0,1=0.938,0=0.062
row 10066.0,1.0,1=0.377,0=0.623
row 10069.0,1.0,1=0.981,0=0.019
row 10070.0,1.0,1=0.986,0=0.014
row 10071.0,1.0,1=0.925,0=0.075
row 10073.0,1.0,1=0.876,0=0.124
row 10074.0,1.0,1=0.339,0=0.661
row 10075.0,1.0,1=0.762,0=0.238
row 10076.0,1.0,1=0.678,0=0.322
row 10077.0,1.0,1=0.760,0=0.240
row 10078.0,1.0,1=0.678,0=0.322
row 10079.0,1.0,1=0.916,0=0.084
row 10082.0,1.0,1=0.974,0=0.026
row 10087.0,1.0,1=0.916,0=0.084
row 10097.0,1.0,1=0.391,0=0.609
row 10103.0,1.0,1=0.519,0=0.481
row 10104.0,1.0,1=0.268,0=0.732
row 10106.0,1.0,1=0.449,0=0.551
row 10110.0,1.0,1=0.777,0=0.223
row 10111.0,1.0,1=0.773,0=0.227
row 10112.0,1.0,1=0.793,0=0.207
row 10113.0,1.0,1=0.818,0=0.182
row 10114.0,1.0,1=0.865,0=0.135
row 10117.0,1.0,1=0.957,0=0.043
row 10123.0,1.0,1=0.967,0=0.033
row 10129.0,1.0,1=0.973,0=0.027
row 10132.0,1.0,1=0.957,0=0.043
row 10133.0,1.0,1=0.967,0=0.033
row 10137.0,1.0,1=0.957,0=0.043
row 10139.0,1.0,1=0.973,0=0.027
row 10142.0,1.0,1=0.969,0=0.031
row 10143.0,1.0,1=0.922,0=0.078
row 10146.0,1.0,1=0.969,0=0.031
row 10147.0,1.0,1=0.985,0=0.015
row 10150.0,1.0,1=0.770,0=0.230
row 10151.0,1.0,1=0.973,0=0.027
row 10154.0,1.0,1=0.994,0=0.006
row 10155.0,1.0,1=0.955,0=0.045
row 10158.0,1.0,1=0.994,0=0.006
row 10159.0,1.0,1=0.993,0=0.007
row 10161.0,1.0,1=0.892,0=0.108
row 10163.0,1.0,1=0.888,0=0.112
row 10169.0,1.0,1=0.927,0=0.073
row 10172.0,1.0,1=0.880,0=0.120
row 10175.0,1.0,1=0.952,0=0.048
row 10178.0,1.0,1=0.989,0=0.011
row 10181.0,1.0,1=0.985,0=0.015
row 10184.0,1.0,1=0.989,0=0.011
row 10186.0,1.0,1=0.895,0=0.105
row 10187.0,1.0,1=0.895,0=0.105
row 10189.0,1.0,1=0.986,0=0.014
row 10194.0,1.0,1=0.970,0=0.030
row 10197.0,1.0,1=0.760,0=0.240
row 10200.0,1.0,1=0.931,0=0.069
row 10203.0,1.0,1=0.932,0=0.068
row 10208.0,1.0,1=0.926,0=0.074
row 10210.0,1.0,1=0.940,0=0.060
row 10211.0,1.0,1=0.862,0=0.138
row 10212.0,1.0,1=0.995,0=0.005
row 10214.0,1.0,1=0.954,0=0.046
row 10215.0,1.0,1=0.810,0=0.190
row 10216.0,1.0,1=0.902,0=0.098
row 10217.0,1.0,1=0.902,0=0.098
row 10220.0,1.0,1=0.970,0=0.030
row 10223.0,1.0,1=0.869,0=0.131
row 10225.0,1.0,1=0.927,0=0.073
row 10226.0,1.0,1=0.954,0=0.046
row 10228.0,1.0,1=0.936,0=0.064
row 10229.0,1.0,1=0.936,0=0.064
row 10232.0,1.0,1=0.857,0=0.143
row 10239.0,1.0,1=0.965,0=0.035
row 10246.0,1.0,1=0.857,0=0.143
row 10252.0,1.0,1=0.981,0=0.019
row 10254.0,1.0,1=0.799,0=0.201
row 10255.0,1.0,1=0.742,0=0.258
row 10257.0,1.0,1=0.692,0=0.308
row 10258.0,1.0,1=0.452,0=0.548
row 10260.0,1.0,1=0.851,0=0.149
row 10262.0,1.0,1=0.915,0=0.085
row 10266.0,1.0,1=0.522,0=0.478
row 10269.0,1.0,1=0.915,0=0.085
row 10270.0,1.0,1=0.731,0=0.269
row 10271.0,1.0,1=0.425,0=0.575
row 10272.0,1.0,1=0.945,0=0.055
row 10274.0,1.0,1=0.973,0=0.027
row 10277.0,1.0,1=0.646,0=0.354
row 10278.0,1.0,1=0.913,0=0.087
row 10281.0,1.0,1=0.861,0=0.139
row 10282.0,1.0,1=0.461,0=0.539
row 10283.0,1.0,1=0.954,0=0.046
row 10286.0,1.0,1=0.438,0=0.562
row 10288.0,1.0,1=0.954,0=0.046
row 10293.0,1.0,1=0.806,0=0.194
row 10298.0,1.0,1=0.732,0=0.268
row 10301.0,1.0,1=0.947,0=0.053
row 10302.0,1.0,1=0.947,0=0.053
row 10313.0,1.0,1=0.744,0=0.256
row 10317.0,1.0,1=0.423,0=0.577
row 10318.0,1.0,1=0.935,0=0.065
row 10319.0,1.0,1=0.935,0=0.065
row 10331.0,1.0,1=0.904,0=0.096
row 10336.0,1.0,1=0.218,0=0.782
row 10347.0,1.0,1=0.218,0=0.782
row 10358.0,1.0,1=0.602,0=0.398
row 10371.0,1.0,1=0.218,0=0.782
row 10384.0,1.0,1=0.602,0=0.398
row 10395.0,1.0,1=0.116,0=0.884
row 10396.0,1.0,1=0.091,0=0.909
row 10404.0,1.0,1=0.575,0=0.425
row 10409.0,1.0,1=0.575,0=0.425
row 10420.0,1.0,1=0.121,0=0.879
row 10436.0,1.0,1=0.059,0=0.941
row 10469.0,1.0,1=0.059,0=0.941
row 10481.0,1.0,1=0.149,0=0.851
row 10491.0,1.0,1=0.149,0=0.851
row 10496.0,1.0,1=0.149,0=0.851
row 10513.0,1.0,1=0.618,0=0.382
row 10514.0,1.0,1=0.692,0=0.308
row 10520.0,1.0,1=0.077,0=0.923
row 10543.0,1.0,1=0.149,0=0.851
row 10577.0,1.0,1=0.286,0=0.714
row 10607.0,1.0,1=0.672,0=0.328
row 10608.0,1.0,1=0.564,0=0.436
row 10614.0,1.0,1=0.070,0=0.930
row 10644.0,1.0,1=0.312,0=0.688
row 10646.0,1.0,1=0.546,0=0.454
row 10665.0,1.0,1=0.374,0=0.626
row 10676.0,1.0,1=0.391,0=0.609
row 10679.0,1.0,1=0.593,0=0.407
row 10697.0,1.0,1=0.121,0=0.879
row 10705.0,1.0,1=0.779,0=0.221
row 10714.0,1.0,1=0.138,0=0.862
row 10732.0,1.0,1=0.760,0=0.240
row 10736.0,1.0,1=0.276,0=0.724
row 10738.0,1.0,1=0.240,0=0.760
row 10742.0,1.0,1=0.886,0=0.114
row 10746.0,1.0,1=0.418,0=0.582
row 10749.0,1.0,1=0.749,0=0.251
row 10757.0,1.0,1=0.275,0=0.725
row 10759.0,1.0,1=0.369,0=0.631
row 10767.0,1.0,1=0.266,0=0.734
row 10775.0,1.0,1=0.476,0=0.524
row 10781.0,1.0,1=0.275,0=0.725
row 10783.0,1.0,1=0.369,0=0.631
row 10795.0,1.0,1=0.166,0=0.834
row 10802.0,1.0,1=0.166,0=0.834
row 10809.0,1.0,1=0.166,0=0.834
row 10815.0,1.0,1=0.424,0=0.576
row 10823.0,1.0,1=0.954,0=0.046
row 10829.0,1.0,1=0.334,0=0.666
row 10830.0,1.0,1=0.510,0=0.490
row 10842.0,1.0,1=0.842,0=0.158
row 10843.0,1.0,1=0.865,0=0.135
row 10856.0,1.0,1=0.238,0=0.762
row 10872.0,1.0,1=0.381,0=0.619
row 10881.0,1.0,1=0.424,0=0.576
row 10882.0,1.0,1=0.381,0=0.619
row 10888.0,1.0,1=0.178,0=0.822
row 10892.0,1.0,1=0.424,0=0.576
row 10893.0,1.0,1=0.381,0=0.619
row 10903.0,1.0,1=0.424,0=0.576
row 10904.0,1.0,1=0.381,0=0.619
row 10914.0,1.0,1=0.424,0=0.576
row 10915.0,1.0,1=0.381,0=0.619
row 10925.0,1.0,1=0.424,0=0.576
row 10926.0,1.0,1=0.381,0=0.619
row 10935.0,1.0,1=0.044,0=0.956
row 10936.0,1.0,1=0.125,0=0.875
row 10942.0,1.0,1=0.308,0=0.692
row 10946.0,1.0,1=0.098,0=0.902
row 10951.0,1.0,1=0.930,0=0.070
row 10952.0,1.0,1=0.381,0=0.619
row 10964.0,1.0,1=0.930,0=0.070
row 10965.0,1.0,1=0.381,0=0.619
row 10973.0,1.0,1=0.178,0=0.822
row 10975.0,1.0,1=0.353,0=0.647
row 10981.0,1.0,1=0.923,0=0.077
row 10988.0,1.0,1=0.125,0=0.875
row 10994.0,1.0,1=0.308,0=0.692
row 11002.0,1.0,1=0.105,0=0.895
row 11007.0,1.0,1=0.308,0=0.692
row 11012.0,1.0,1=0.178,0=0.822
row 11021.0,1.0,1=0.070,0=0.930
row 11025.0,1.0,1=0.178,0=0.822
row 11041.0,1.0,1=0.105,0=0.895
row 11042.0,1.0,1=0.424,0=0.576
row 11054.0,1.0,1=0.436,0=0.564
row 11059.0,1.0,1=0.829,0=0.171
row 11064.0,1.0,1=0.333,0=0.667
row 11065.0,1.0,1=0.809,0=0.191
row 11066.0,1.0,1=0.786,0=0.214
row 11070.0,1.0,1=0.234,0=0.766
row 11075.0,1.0,1=0.408,0=0.592
row 11082.0,1.0,1=0.234,0=0.766
row 11084.0,1.0,1=0.516,0=0.484
row 11088.0,1.0,1=0.408,0=0.592
row 11093.0,1.0,1=0.191,0=0.809
row 11100.0,1.0,1=0.178,0=0.822
row 11105.0,1.0,1=0.861,0=0.139
row 11106.0,1.0,1=0.824,0=0.176
row 11107.0,1.0,1=0.861,0=0.139
row 11108.0,1.0,1=0.824,0=0.176
row 11109.0,1.0,1=0.850,0=0.150
row 11110.0,1.0,1=0.864,0=0.136
row 11111.0,1.0,1=0.850,0=0.150
row 11112.0,1.0,1=0.864,0=0.136
row 11113.0,1.0,1=0.802,0=0.198
row 11114.0,1.0,1=0.767,0=0.233
row 11115.0,1.0,1=0.659,0=0.341
row 11116.0,1.0,1=0.767,0=0.233
row 11117.0,1.0,1=0.827,0=0.173
row 11118.0,1.0,1=0.900,0=0.100
row 11120.0,1.0,1=0.650,0=0.350
row 11122.0,1.0,1=0.630,0=0.370
row 11123.0,1.0,1=0.802,0=0.198
row 11124.0,1.0,1=0.720,0=0.280
row 11125.0,1.0,1=0.882,0=0.118
row 11126.0,1.0,1=0.882,0=0.118
row 11127.0,1.0,1=0.926,0=0.074
row 11128.0,1.0,1=0.975,0=0.025
