id	line	column	filename	methodname	varname	vartype	else	return	right
3312	1552	0	BOBYQAOptimizer.java	trsbox	tempb	double	0	DEF	angbd * temp > $
6401	1569	0	BOBYQAOptimizer.java	trsbox	i	int	0	NIL-FOR	$ < n
6401	1569	0	BOBYQAOptimizer.java	trsbox	n	int	0	NIL-FOR	i < $
3313	1570	0	BOBYQAOptimizer.java	trsbox	i	int	0	DEF	xbdi.getEntry($) == ZERO
3313	1570	0	BOBYQAOptimizer.java	trsbox	xbdi	ArrayRealVector	0	DEF	$.getEntry(i) == ZERO
6402	1580	0	BOBYQAOptimizer.java	trsbox	i	int	0	NIL-FOR	$ < iu
6402	1580	0	BOBYQAOptimizer.java	trsbox	iu	int	0	NIL-FOR	i < $
3314	1585	0	BOBYQAOptimizer.java	trsbox	redmax	double	1	DEF	rednew > $
3314	1585	0	BOBYQAOptimizer.java	trsbox	rednew	double	1	DEF	$ > redmax
3315	1591	0	BOBYQAOptimizer.java	trsbox	i	int	0	DEF	$ == isav + 1
3315	1591	0	BOBYQAOptimizer.java	trsbox	isav	int	0	DEF	i == $ + 1
3316	1597	0	BOBYQAOptimizer.java	trsbox	isav	int	0	DEF	$ < 0
3317	1601	0	BOBYQAOptimizer.java	trsbox	iu	int	0	DEF	isav < $
3317	1601	0	BOBYQAOptimizer.java	trsbox	isav	int	0	DEF	$ < iu
3318	1609	0	BOBYQAOptimizer.java	trsbox	sdec	double	0	DEF	$ <= ZERO
6403	1615	0	BOBYQAOptimizer.java	trsbox	i	int	0	NIL-FOR	$ < n
6403	1615	0	BOBYQAOptimizer.java	trsbox	n	int	0	NIL-FOR	i < $
3319	1617	0	BOBYQAOptimizer.java	trsbox	i	int	0	DEF	xbdi.getEntry($) == ZERO
3319	1617	0	BOBYQAOptimizer.java	trsbox	xbdi	ArrayRealVector	0	DEF	$.getEntry(i) == ZERO
3320	1626	0	BOBYQAOptimizer.java	trsbox	iu	int	0	DEF	isav == $
3320	1626	0	BOBYQAOptimizer.java	trsbox	iact	int	0	DEF	$ >= 0
3320	1626	0	BOBYQAOptimizer.java	trsbox	isav	int	0	DEF	$ == iu
3321	1632	0	BOBYQAOptimizer.java	trsbox	sdec	double	0	DEF	$ > qred * .01
3321	1632	0	BOBYQAOptimizer.java	trsbox	qred	double	0	DEF	sdec > $ * .01
6404	1641	0	BOBYQAOptimizer.java	trsbox	i	int	0	NIL-FOR	$ < n
6404	1641	0	BOBYQAOptimizer.java	trsbox	n	int	0	NIL-FOR	i < $
3322	1644	0	BOBYQAOptimizer.java	trsbox	i	int	0	DEF	xbdi.getEntry($) == MINUS_ONE
3322	1644	0	BOBYQAOptimizer.java	trsbox	xbdi	ArrayRealVector	0	DEF	$.getEntry(i) == MINUS_ONE
3323	1647	0	BOBYQAOptimizer.java	trsbox	i	int	0	DEF	xbdi.getEntry($) == ONE
3323	1647	0	BOBYQAOptimizer.java	trsbox	xbdi	ArrayRealVector	0	DEF	$.getEntry(i) == ONE
6405	1660	0	BOBYQAOptimizer.java	trsbox	j	int	0	NIL-FOR	$ < n
6405	1660	0	BOBYQAOptimizer.java	trsbox	n	int	0	NIL-FOR	j < $
6406	1662	0	BOBYQAOptimizer.java	trsbox	i	int	0	NIL-FOR	$ <= j
6406	1662	0	BOBYQAOptimizer.java	trsbox	j	int	0	NIL-FOR	i <= $
3324	1663	0	BOBYQAOptimizer.java	trsbox	i	int	0	DEF	$ < j
3324	1663	0	BOBYQAOptimizer.java	trsbox	j	int	0	DEF	i < $
6407	1671	0	BOBYQAOptimizer.java	trsbox	k	int	0	NIL-FOR	$ < npt
6407	1671	0	BOBYQAOptimizer.java	trsbox	npt	int	0	NIL-FOR	k < $
3325	1672	0	BOBYQAOptimizer.java	trsbox	THIS	BOBYQAOptimizer	0	DEF	$.modelSecondDerivativesParameters.getEntry(k) != ZERO
3325	1672	0	BOBYQAOptimizer.java	trsbox	k	int	0	DEF	modelSecondDerivativesParameters.getEntry($) != ZERO
6408	1673	0	BOBYQAOptimizer.java	trsbox	i	int	0	NIL-FOR	$ < n
6408	1673	0	BOBYQAOptimizer.java	trsbox	n	int	0	NIL-FOR	i < $
3326	1678	0	BOBYQAOptimizer.java	trsbox	crvmin	double	0	DEF	$ != ZERO
3327	1682	0	BOBYQAOptimizer.java	trsbox	iterc	int	0	DEF	$ > itcsav
3327	1682	0	BOBYQAOptimizer.java	trsbox	itcsav	int	0	DEF	iterc > $
6409	1686	0	BOBYQAOptimizer.java	trsbox	i	int	0	NIL-FOR	$ < n
6409	1686	0	BOBYQAOptimizer.java	trsbox	n	int	0	NIL-FOR	i < $
6410	1712	0	BOBYQAOptimizer.java	update	k	int	0	NIL-FOR	$ < npt
6410	1712	0	BOBYQAOptimizer.java	update	npt	int	0	NIL-FOR	k < $
6411	1713	0	BOBYQAOptimizer.java	update	j	int	0	NIL-FOR	$ < nptm
6411	1713	0	BOBYQAOptimizer.java	update	nptm	int	0	NIL-FOR	j < $
6412	1718	0	BOBYQAOptimizer.java	update	j	int	0	NIL-FOR	$ < nptm
6412	1718	0	BOBYQAOptimizer.java	update	nptm	int	0	NIL-FOR	j < $
3328	1720	0	BOBYQAOptimizer.java	update	d1	double	0	DEF	Math.abs($) > ztest
3328	1720	0	BOBYQAOptimizer.java	update	ztest	double	0	DEF	Math.abs(d1) > $
6413	1726	0	BOBYQAOptimizer.java	update	i	int	0	NIL-FOR	$ < npt
6413	1726	0	BOBYQAOptimizer.java	update	npt	int	0	NIL-FOR	i < $
6414	1734	0	BOBYQAOptimizer.java	update	i	int	0	NIL-FOR	$ < npt
6414	1734	0	BOBYQAOptimizer.java	update	npt	int	0	NIL-FOR	i < $
6415	1743	0	BOBYQAOptimizer.java	update	i	int	0	NIL-FOR	$ < npt
6415	1743	0	BOBYQAOptimizer.java	update	npt	int	0	NIL-FOR	i < $
6416	1746	0	BOBYQAOptimizer.java	update	j	int	0	NIL-FOR	$ < n
6416	1746	0	BOBYQAOptimizer.java	update	n	int	0	NIL-FOR	j < $
6417	1751	0	BOBYQAOptimizer.java	update	i	int	0	NIL-FOR	$ <= jp
6417	1751	0	BOBYQAOptimizer.java	update	jp	int	0	NIL-FOR	i <= $
3329	1753	0	BOBYQAOptimizer.java	update	i	int	0	DEF	$ >= npt
3329	1753	0	BOBYQAOptimizer.java	update	npt	int	0	DEF	i >= $
3330	1768	0	BOBYQAOptimizer.java	setup	dimension	int	0	NumberIsTooSmallException	$ < MINIMUM_PROBLEM_DIMENSION
3331	1772	0	BOBYQAOptimizer.java	setup	THIS	BOBYQAOptimizer	0	OutOfRangeException	$.numberOfInterpolationPoints > nPointsInterval[1]
3331	1772	0	BOBYQAOptimizer.java	setup	THIS	BOBYQAOptimizer	0	OutOfRangeException	$.numberOfInterpolationPoints < nPointsInterval[0]
3331	1772	0	BOBYQAOptimizer.java	setup	nPointsInterval	int[]	0	OutOfRangeException	numberOfInterpolationPoints > $[1]
3331	1772	0	BOBYQAOptimizer.java	setup	nPointsInterval	int[]	0	OutOfRangeException	numberOfInterpolationPoints < $[0]
6418	1778	0	BOBYQAOptimizer.java	setup	i	int	0	NIL-FOR	$ < dimension
6418	1778	0	BOBYQAOptimizer.java	setup	dimension	int	0	NIL-FOR	i < $
3332	1782	0	BOBYQAOptimizer.java	setup	requiredMinDiff	double	0	DEF	minDiff < $
3332	1782	0	BOBYQAOptimizer.java	setup	minDiff	double	0	DEF	$ < requiredMinDiff
5881	170	4	BOBYQAOptimizer.java	bobyqa	j	int	0	NIL-FOR	$ < n
5881	170	4	BOBYQAOptimizer.java	bobyqa	n	int	0	NIL-FOR	j < $
2572	174	6	BOBYQAOptimizer.java	bobyqa	THIS	BOBYQAOptimizer	1	DEF	$.lowerDifference.getEntry(j) >= -$.initialTrustRegionRadius
2572	174	6	BOBYQAOptimizer.java	bobyqa	j	int	1	DEF	lowerDifference.getEntry($) >= -initialTrustRegionRadius
2573	175	8	BOBYQAOptimizer.java	bobyqa	THIS	BOBYQAOptimizer	1	DEF	$.lowerDifference.getEntry(j) >= ZERO
2573	175	8	BOBYQAOptimizer.java	bobyqa	j	int	1	DEF	lowerDifference.getEntry($) >= ZERO
2574	188	8	BOBYQAOptimizer.java	bobyqa	THIS	BOBYQAOptimizer	0	DEF	$.upperDifference.getEntry(j) <= $.initialTrustRegionRadius
2574	188	8	BOBYQAOptimizer.java	bobyqa	j	int	0	DEF	upperDifference.getEntry($) <= initialTrustRegionRadius
2575	189	10	BOBYQAOptimizer.java	bobyqa	THIS	BOBYQAOptimizer	1	DEF	$.upperDifference.getEntry(j) <= ZERO
2575	189	10	BOBYQAOptimizer.java	bobyqa	j	int	1	DEF	upperDifference.getEntry($) <= ZERO
5882	229	4	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5882	229	4	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
2576	260	10	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.trustRegionCenterInterpolationPointIndex != kbase
2576	260	10	BOBYQAOptimizer.java	bobyqb	kbase	int	0	DEF	trustRegionCenterInterpolationPointIndex != $
5883	262	12	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5883	262	12	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5884	263	14	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ <= j
5884	263	14	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	i <= $
2577	264	16	BOBYQAOptimizer.java	bobyqb	i	int	0	DEF	$ < j
2577	264	16	BOBYQAOptimizer.java	bobyqb	j	int	0	DEF	i < $
2578	271	12	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.getEvaluations() > npt
2578	271	12	BOBYQAOptimizer.java	bobyqb	npt	int	0	DEF	getEvaluations() > $
5885	272	14	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5885	272	14	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5886	274	16	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5886	274	16	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5887	278	16	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5887	278	16	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
2579	299	8	BOBYQAOptimizer.java	bobyqb	rho	double	0	DEF	dnorm < HALF * $
2579	299	8	BOBYQAOptimizer.java	bobyqb	dnorm	double	0	DEF	$ < HALF * rho
2580	303	10	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.getEvaluations() <= nfsav + 2
2580	303	10	BOBYQAOptimizer.java	bobyqb	nfsav	int	0	DEF	getEvaluations() <= $ + 2
2581	310	10	BOBYQAOptimizer.java	bobyqb	errbig	double	0	DEF	$ > frhosq * crvmin
2581	310	10	BOBYQAOptimizer.java	bobyqb	frhosq	double	0	DEF	errbig > $ * crvmin
2581	310	10	BOBYQAOptimizer.java	bobyqb	crvmin	double	0	DEF	errbig > frhosq * $
2581	310	10	BOBYQAOptimizer.java	bobyqb	crvmin	double	0	DEF	$ > ZERO
5888	315	10	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5888	315	10	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
2582	317	12	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.newPoint.getEntry(j) == $.lowerDifference.getEntry(j)
2582	317	12	BOBYQAOptimizer.java	bobyqb	j	int	0	DEF	newPoint.getEntry($) == lowerDifference.getEntry($)
2583	320	12	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.newPoint.getEntry(j) == $.upperDifference.getEntry(j)
2583	320	12	BOBYQAOptimizer.java	bobyqb	j	int	0	DEF	newPoint.getEntry($) == upperDifference.getEntry($)
2584	323	12	BOBYQAOptimizer.java	bobyqb	bdtest	double	0	DEF	$ < bdtol
2584	323	12	BOBYQAOptimizer.java	bobyqb	bdtol	double	0	DEF	bdtest < $
5889	325	14	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5889	325	14	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
2585	330	14	BOBYQAOptimizer.java	bobyqb	bdtest	double	0	DEF	$ < bdtol
2585	330	14	BOBYQAOptimizer.java	bobyqb	bdtol	double	0	DEF	bdtest < $
2586	344	6	BOBYQAOptimizer.java	bobyqb	dsq	double	0	DEF	$ <= xoptsq * ONE_OVER_A_THOUSAND
2586	344	6	BOBYQAOptimizer.java	bobyqb	xoptsq	double	0	DEF	dsq <= $ * ONE_OVER_A_THOUSAND
5890	347	8	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5890	347	8	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5891	350	10	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5891	350	10	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5892	355	10	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5892	355	10	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5893	359	12	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ <= i
5893	359	12	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	j <= $
5894	364	8	BOBYQAOptimizer.java	bobyqb	m	int	0	NIL-FOR	$ < nptm
5894	364	8	BOBYQAOptimizer.java	bobyqb	nptm	int	0	NIL-FOR	m < $
5895	367	10	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5895	367	10	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5896	372	10	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5896	372	10	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5897	374	12	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5897	374	12	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5898	378	12	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5898	378	12	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5899	382	10	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5899	382	10	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5900	385	12	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ <= i
5900	385	12	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	j <= $
5901	391	8	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5901	391	8	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5902	393	10	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5902	393	10	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5903	397	10	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ <= j
5903	397	10	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	i <= $
5904	403	8	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5904	403	8	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
2587	412	6	BOBYQAOptimizer.java	bobyqb	ntrits	int	0	DEF	$ == 0
5905	425	4	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5905	425	4	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5906	432	2	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5906	432	2	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5907	436	4	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5907	436	4	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5908	446	2	BOBYQAOptimizer.java	bobyqb	m	int	0	NIL-FOR	$ < nptm
5908	446	2	BOBYQAOptimizer.java	bobyqb	nptm	int	0	NIL-FOR	m < $
5909	448	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5909	448	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5910	452	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5910	452	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5911	459	2	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5911	459	2	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5912	463	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5912	463	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5913	468	4	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5913	468	4	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
2588	477	2	BOBYQAOptimizer.java	bobyqb	ntrits	int	1	DEF	$ == 0
2589	480	4	BOBYQAOptimizer.java	bobyqb	cauchy	double	0	DEF	$ > ZERO
2589	480	4	BOBYQAOptimizer.java	bobyqb	cauchy	double	0	DEF	denom < $
2589	480	4	BOBYQAOptimizer.java	bobyqb	denom	double	0	DEF	$ < cauchy
5914	481	6	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5914	481	6	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5915	495	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5915	495	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
2590	496	6	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	k == $.trustRegionCenterInterpolationPointIndex
2590	496	6	BOBYQAOptimizer.java	bobyqb	k	int	0	DEF	$ == trustRegionCenterInterpolationPointIndex
5916	500	6	BOBYQAOptimizer.java	bobyqb	m	int	0	NIL-FOR	$ < nptm
5916	500	6	BOBYQAOptimizer.java	bobyqb	nptm	int	0	NIL-FOR	m < $
5917	507	6	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5917	507	6	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
2591	513	6	BOBYQAOptimizer.java	bobyqb	den	double	0	DEF	temp * $ > scaden
2591	513	6	BOBYQAOptimizer.java	bobyqb	temp	double	0	DEF	$ * den > scaden
2591	513	6	BOBYQAOptimizer.java	bobyqb	scaden	double	0	DEF	temp * den > $
5918	526	0	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5918	526	0	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
2592	532	2	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.newPoint.getEntry(i) == $.lowerDifference.getEntry(i)
2592	532	2	BOBYQAOptimizer.java	bobyqb	i	int	0	DEF	newPoint.getEntry($) == lowerDifference.getEntry($)
2593	535	2	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.newPoint.getEntry(i) == $.upperDifference.getEntry(i)
2593	535	2	BOBYQAOptimizer.java	bobyqb	i	int	0	DEF	newPoint.getEntry($) == upperDifference.getEntry($)
2594	540	0	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	DEF	$.isMinimize
2595	543	0	BOBYQAOptimizer.java	bobyqb	ntrits	int	0	DEF	$ == -1
5919	551	0	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5919	551	0	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5920	553	2	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ <= j
5920	553	2	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	i <= $
2596	555	4	BOBYQAOptimizer.java	bobyqb	i	int	0	DEF	$ == j
2596	555	4	BOBYQAOptimizer.java	bobyqb	j	int	0	DEF	i == $
5921	562	0	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5921	562	0	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
2597	571	0	BOBYQAOptimizer.java	bobyqb	rho	double	0	DEF	dnorm > $
2597	571	0	BOBYQAOptimizer.java	bobyqb	dnorm	double	0	DEF	$ > rho
2598	574	0	BOBYQAOptimizer.java	bobyqb	ntrits	int	0	MathIllegalStateException	$ > 0
2599	575	2	BOBYQAOptimizer.java	bobyqb	vquad	double	0	MathIllegalStateException	$ >= ZERO
2600	580	2	BOBYQAOptimizer.java	bobyqb	ratio	double	1	DEF	$ <= ONE_OVER_TEN
2601	584	4	BOBYQAOptimizer.java	bobyqb	ratio	double	1	DEF	$ <= .7
2602	591	2	BOBYQAOptimizer.java	bobyqb	rho	double	0	DEF	delta <= $ * 1.5
2602	591	2	BOBYQAOptimizer.java	bobyqb	delta	double	0	DEF	$ <= rho * 1.5
2603	594	2	BOBYQAOptimizer.java	bobyqb	fopt	double	0	DEF	f < $
2603	594	2	BOBYQAOptimizer.java	bobyqb	f	double	0	DEF	$ < fopt
5922	601	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5922	601	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5923	603	6	BOBYQAOptimizer.java	bobyqb	m	int	0	NIL-FOR	$ < nptm
5923	603	6	BOBYQAOptimizer.java	bobyqb	nptm	int	0	NIL-FOR	m < $
5924	610	6	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5924	610	6	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
2604	616	6	BOBYQAOptimizer.java	bobyqb	den	double	0	DEF	temp * $ > scaden
2604	616	6	BOBYQAOptimizer.java	bobyqb	temp	double	0	DEF	$ * den > scaden
2604	616	6	BOBYQAOptimizer.java	bobyqb	scaden	double	0	DEF	temp * den > $
2605	625	4	BOBYQAOptimizer.java	bobyqb	scaden	double	0	DEF	$ <= HALF * biglsq
2605	625	4	BOBYQAOptimizer.java	bobyqb	biglsq	double	0	DEF	scaden <= HALF * $
5925	635	0	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5925	635	0	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5926	637	2	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ <= i
5926	637	2	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	j <= $
5927	642	0	BOBYQAOptimizer.java	bobyqb	m	int	0	NIL-FOR	$ < nptm
5927	642	0	BOBYQAOptimizer.java	bobyqb	nptm	int	0	NIL-FOR	m < $
5928	644	2	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5928	644	2	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5929	649	0	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5929	649	0	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5930	653	0	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5930	653	0	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5931	655	2	BOBYQAOptimizer.java	bobyqb	m	int	0	NIL-FOR	$ < nptm
5931	655	2	BOBYQAOptimizer.java	bobyqb	nptm	int	0	NIL-FOR	m < $
5932	659	2	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5932	659	2	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5933	663	2	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5933	663	2	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5934	667	0	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5934	667	0	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
2606	670	0	BOBYQAOptimizer.java	bobyqb	fopt	double	0	DEF	f < $
2606	670	0	BOBYQAOptimizer.java	bobyqb	f	double	0	DEF	$ < fopt
5935	674	2	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5935	674	2	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5936	678	4	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ <= j
5936	678	4	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	i <= $
2607	679	6	BOBYQAOptimizer.java	bobyqb	i	int	0	DEF	$ < j
2607	679	6	BOBYQAOptimizer.java	bobyqb	j	int	0	DEF	i < $
5937	686	2	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5937	686	2	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5938	688	4	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5938	688	4	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5939	692	4	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5939	692	4	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
2608	697	0	BOBYQAOptimizer.java	bobyqb	ntrits	int	0	DEF	$ > 0
5940	698	2	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5940	698	2	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5941	702	2	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < nptm
5941	702	2	BOBYQAOptimizer.java	bobyqb	nptm	int	0	NIL-FOR	j < $
5942	704	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5942	704	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5943	707	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5943	707	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5944	711	2	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5944	711	2	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
5945	713	4	BOBYQAOptimizer.java	bobyqb	j	int	0	NIL-FOR	$ < n
5945	713	4	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	j < $
5946	721	2	BOBYQAOptimizer.java	bobyqb	i	int	0	NIL-FOR	$ < n
5946	721	2	BOBYQAOptimizer.java	bobyqb	n	int	0	NIL-FOR	i < $
5947	723	4	BOBYQAOptimizer.java	bobyqb	k	int	0	NIL-FOR	$ < npt
5947	723	4	BOBYQAOptimizer.java	bobyqb	npt	int	0	NIL-FOR	k < $
2609	726	4	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	1	DEF	$.trustRegionCenterOffset.getEntry(i) == $.lowerDifference.getEntry(i)
2609	726	4	BOBYQAOptimizer.java	bobyqb	i	int	1	DEF	trustRegionCenterOffset.getEntry($) == lowerDifference.getEntry($)
2610	733	6	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	1	DEF	$.trustRegionCenterOffset.getEntry(i) == $.upperDifference.getEntry(i)
