id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
2044	558	12	BOBYQAOptimizer.java	bobyqb	xoptsq	double	*	0	1	*	1
2044	558	12	BOBYQAOptimizer.java	bobyqb	fsave	double	getEntry()	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	kbase	int	0	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	ntrits	int	PREFIX_EXPR	0	9	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	itest	int	0	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	knew	int	0	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	nfsav	int	getEvaluations()	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	rho	double	NAME	0	6	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	delta	double	NAME	0	3	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	diffa	double	NAME	0	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	diffb	double	NAME	0	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	diffc	double	NAME	0	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	f	double	NAME	0	3	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	beta	double	NAME	0	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	adelt	double	NAME	0	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	denom	double	NAME	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	ratio	double	NAME	0	5	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	dnorm	double	min()	0	3	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	scaden	double	NAME	0	3	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	biglsq	double	NAME	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	distsq	double	*	0	1	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	state	int	680	0	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	lowerBound	double[]	PARAM_AS	1	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	upperBound	double[]	PARAM_AS	1	0	NO_USE	0
2044	558	12	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	0	24	FIELD_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	n	int	getDimension()	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	npt	int	NAME	0	2	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	np	int	+	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	nptm	int	-	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	nh	int	/	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	work3	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	cauchy	double	NAME	0	2	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	alpha	double	NAME	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	dsq	double	ARRAY_ACCESS	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	crvmin	double	ARRAY_ACCESS	0	2	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	xoptsq	double	NAME	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	fsave	double	getEntry()	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	kbase	int	0	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	ntrits	int	PREFIX_EXPR	0	9	NO_USE	1
2045	646	12	BOBYQAOptimizer.java	bobyqb	itest	int	0	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	knew	int	0	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	nfsav	int	getEvaluations()	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	rho	double	NAME	0	6	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	delta	double	NAME	0	3	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	diffa	double	NAME	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	diffb	double	NAME	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	diffc	double	NAME	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	f	double	NAME	0	3	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	beta	double	NAME	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	adelt	double	NAME	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	denom	double	NAME	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	ratio	double	NAME	0	5	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	dnorm	double	min()	0	3	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	scaden	double	NAME	0	3	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	biglsq	double	NAME	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	distsq	double	*	0	1	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	state	int	680	0	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	lowerBound	double[]	PARAM_AS	1	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	upperBound	double[]	PARAM_AS	1	0	NO_USE	0
2045	646	12	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	0	24	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	bsum	double	*	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	dx	double	*	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	n	int	getDimension()	0	1	<	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	npt	int	NAME	0	2	<	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	np	int	+	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	nptm	int	-	0	0	<	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	nh	int	/	0	1	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	work3	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	cauchy	double	ARRAY_ACCESS	0	2	<	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	alpha	double	ARRAY_ACCESS	0	0	*	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	dsq	double	*	0	1	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	crvmin	double	ARRAY_ACCESS	0	2	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	xoptsq	double	NAME	0	1	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	fsave	double	getEntry()	0	1	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	kbase	int	0	0	1	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	ntrits	int	PREFIX_EXPR	0	9	NO_USE	1
2046	745	12	BOBYQAOptimizer.java	bobyqb	itest	int	0	0	1	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	knew	int	0	0	1	PARAM_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	nfsav	int	getEvaluations()	0	1	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	rho	double	NAME	0	6	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	delta	double	NAME	0	3	*	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	diffa	double	NAME	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	diffb	double	NAME	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	diffc	double	NAME	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	f	double	NAME	0	3	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	beta	double	-	0	0	*	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	adelt	double	NAME	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	denom	double	NAME	0	1	<	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	ratio	double	NAME	0	5	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	dnorm	double	min()	0	3	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	scaden	double	NAME	0	3	>	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	biglsq	double	NAME	0	1	PARAM_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	distsq	double	*	0	1	/	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	state	int	230	0	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	lowerBound	double[]	PARAM_AS	1	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	upperBound	double[]	PARAM_AS	1	0	NO_USE	0
2046	745	12	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	0	24	FIELD_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	d1	double	getEntry()	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	bsum	double	*	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	dx	double	*	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	n	int	getDimension()	0	1	<	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	npt	int	NAME	0	2	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	np	int	+	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	nptm	int	-	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	nh	int	/	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	work3	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	cauchy	double	ARRAY_ACCESS	0	2	NO_USE	1
2047	749	16	BOBYQAOptimizer.java	bobyqb	alpha	double	ARRAY_ACCESS	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	dsq	double	*	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	crvmin	double	ARRAY_ACCESS	0	2	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	xoptsq	double	NAME	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	fsave	double	getEntry()	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	kbase	int	0	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	ntrits	int	PREFIX_EXPR	0	9	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	itest	int	0	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	knew	int	0	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	nfsav	int	getEvaluations()	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	rho	double	NAME	0	6	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	delta	double	NAME	0	3	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	diffa	double	NAME	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	diffb	double	NAME	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	diffc	double	NAME	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	f	double	NAME	0	3	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	beta	double	-	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	adelt	double	NAME	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	denom	double	+	0	1	NO_USE	1
2047	749	16	BOBYQAOptimizer.java	bobyqb	ratio	double	NAME	0	5	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	dnorm	double	min()	0	3	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	scaden	double	NAME	0	3	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	biglsq	double	NAME	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	distsq	double	*	0	1	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	state	int	230	0	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	lowerBound	double[]	PARAM_AS	1	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	upperBound	double[]	PARAM_AS	1	0	NO_USE	0
2047	749	16	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	0	24	FIELD_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	k	int	0	0	1	NO_USE	1
2048	769	20	BOBYQAOptimizer.java	bobyqb	delsq	double	*	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	bsum	double	*	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	dx	double	*	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	n	int	getDimension()	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	npt	int	NAME	0	2	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	np	int	+	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	nptm	int	-	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	nh	int	/	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	work3	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	cauchy	double	NAME	0	2	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	alpha	double	ARRAY_ACCESS	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	dsq	double	*	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	crvmin	double	ARRAY_ACCESS	0	2	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	xoptsq	double	NAME	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	fsave	double	getEntry()	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	kbase	int	0	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	ntrits	int	PREFIX_EXPR	0	9	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	itest	int	0	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	knew	int	0	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	nfsav	int	getEvaluations()	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	rho	double	NAME	0	6	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	delta	double	NAME	0	3	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	diffa	double	NAME	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	diffb	double	NAME	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	diffc	double	NAME	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	f	double	NAME	0	3	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	beta	double	-	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	adelt	double	NAME	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	denom	double	+	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	ratio	double	NAME	0	5	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	dnorm	double	min()	0	3	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	scaden	double	NAME	0	3	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	biglsq	double	NAME	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	distsq	double	*	0	1	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	state	int	230	0	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	lowerBound	double[]	PARAM_AS	1	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	upperBound	double[]	PARAM_AS	1	0	NO_USE	0
2048	769	20	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	0	24	NO_USE	1
2049	791	20	BOBYQAOptimizer.java	bobyqb	hdiag	double	*	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	d2	double	getEntry()	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	den	double	+	0	1	*	1
2049	791	20	BOBYQAOptimizer.java	bobyqb	d4	double	/	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	temp	double	max()	0	1	*	1
2049	791	20	BOBYQAOptimizer.java	bobyqb	k	int	0	0	1	OTHER_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	delsq	double	*	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	bsum	double	*	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	dx	double	*	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	n	int	getDimension()	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	npt	int	NAME	0	2	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	np	int	+	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	nptm	int	-	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	nh	int	/	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	work3	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	cauchy	double	NAME	0	2	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	alpha	double	ARRAY_ACCESS	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	dsq	double	*	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	crvmin	double	ARRAY_ACCESS	0	2	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	xoptsq	double	NAME	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	fsave	double	getEntry()	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	kbase	int	0	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	ntrits	int	PREFIX_EXPR	0	9	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	itest	int	0	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	knew	int	0	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	nfsav	int	getEvaluations()	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	rho	double	NAME	0	6	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	delta	double	NAME	0	3	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	diffa	double	NAME	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	diffb	double	NAME	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	diffc	double	NAME	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	f	double	NAME	0	3	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	beta	double	-	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	adelt	double	NAME	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	denom	double	+	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	ratio	double	NAME	0	5	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	dnorm	double	min()	0	3	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	scaden	double	NAME	0	3	NO_USE	1
2049	791	20	BOBYQAOptimizer.java	bobyqb	biglsq	double	NAME	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	distsq	double	*	0	1	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	state	int	230	0	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	lowerBound	double[]	PARAM_AS	1	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	upperBound	double[]	PARAM_AS	1	0	NO_USE	0
2049	791	20	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	0	24	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	d3	double	ARRAY_ACCESS	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	d4	double	+	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	d1	double	max()	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	d2	double	ARRAY_ACCESS	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	i	int	0	0	4	PARAM_USE	1
2050	820	16	BOBYQAOptimizer.java	bobyqb	n	int	getDimension()	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	npt	int	NAME	0	2	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	np	int	+	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	nptm	int	-	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	nh	int	/	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	work3	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	cauchy	double	NAME	0	2	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	alpha	double	ARRAY_ACCESS	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	dsq	double	*	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	crvmin	double	ARRAY_ACCESS	0	2	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	xoptsq	double	NAME	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	fsave	double	getEntry()	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	kbase	int	0	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	ntrits	int	PREFIX_EXPR	0	9	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	itest	int	0	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	knew	int	NAME	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	nfsav	int	getEvaluations()	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	rho	double	NAME	0	6	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	delta	double	NAME	0	3	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	diffa	double	NAME	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	diffb	double	NAME	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	diffc	double	NAME	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	f	double	NAME	0	3	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	beta	double	-	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	adelt	double	NAME	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	denom	double	NAME	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	ratio	double	NAME	0	5	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	dnorm	double	min()	0	3	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	scaden	double	*	0	3	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	biglsq	double	max()	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	distsq	double	*	0	1	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	state	int	230	0	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	lowerBound	double[]	PARAM_AS	1	0	ARR_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	upperBound	double[]	PARAM_AS	1	0	NO_USE	0
2050	820	16	BOBYQAOptimizer.java	bobyqb	THIS	BOBYQAOptimizer	0	0	24	FIELD_USE	1
2051	823	16	BOBYQAOptimizer.java	bobyqb	d3	double	ARRAY_ACCESS	0	0	NO_USE	0
2051	823	16	BOBYQAOptimizer.java	bobyqb	d4	double	+	0	0	NO_USE	0
2051	823	16	BOBYQAOptimizer.java	bobyqb	d1	double	max()	0	0	NO_USE	0
2051	823	16	BOBYQAOptimizer.java	bobyqb	d2	double	ARRAY_ACCESS	0	0	NO_USE	0
2051	823	16	BOBYQAOptimizer.java	bobyqb	i	int	0	0	4	PARAM_USE	1
